
PrR808340947,0,深圳,1,5,国漫真的是崛起了
晓东,1,香河,1,5,好看，导演把人的善与恶结合的跟好，抑郁症的人也可以看
Dear秀儿,2,广州,1,5,真不错全程笑场
双面胶311,0,金华,2,5,一盘大棋，封神榜出来了，可以看到八十岁了😄
橙子^加菲,2,惠州,1,5,国漫之光啊，不错特效那些做的特别好，也很喜欢哪吒说的一些话，我命由我不由天
脱发少女💡,2,邢台,1,5,期待2020的姜子牙喽。中国动画雄起。拍的棒。
我是一切的根源,1,唐山,2,5,中国故事，国人拍摄，传统依在，也有创新，我在此拍手称快。
tantang1,0,从化,2,5,很好看，难得国产能出这种特效
mTG289917304,1,丹阳,3,4.5,吹爆就完事儿了
Bjt434848366,0,菏泽,1,5,好好看好好看
安歌6885,2,贵阳,1,5,"买的两张票，和朋友一起看的。很搞笑
"
dHg608960838,2,成都,1,5,好看。有下一部更好😜
wsowen123,0,朔州,3,5,好的动画电影，不只是画面、动作上的精美，内核也是有着中国特色的家庭情感，坏人、好人都有着自己的故事，还有些小幽默。期待下一部。
小乖是老乖他爹,2,南京,2,5,"满分！！！
剧情满分！！色彩满分！！动作满分！！全部满分！！
期待二三四五六！！"
美业设计师6号@春光,1,岳阳,1,5,影片特效挺好的，感情到位，值得一看
kvq502339937,0,南京,1,5,带孩子一起去看的，还不错啦
啦啦,2,南宁,3,5,带着孩子来看的，真的挺好看的有搞笑、有气恼、有感动、有启示……国漫加油！
无话~可说,1,玉林,1,5,嗯，非常好看的一部电影
徐建坤,0,临沂,1,5,泪点笑点并存，正义邪恶同在！
带着蜗牛去散步🍭,2,天津,1,4.5,动画效果特别算国内顶级。设置笑点也很不懒 某些画面有待精进， 情节还可以再复杂一点就好了。李靖爸爸真好，羡慕哪吒这个小流氓。
Z小倩儿L,1,济南,2,5,好好看好好看
_ _云淡风轻🍀,2,绥化,1,5,"是动漫，亦是现实



有人说，人之初，性本善

也有人说，人之初，性本恶

而影片中的两个主人公

哪吒与敖丙

分别是“魔丸”和“灵珠”转世，善恶先天已有定论

但可悲的是

无论是代表着「恶」的哪吒，还是象征着「善」的敖丙

都是不被世人所接纳的存在

看似笑料满满的动漫，却更像是现实的折射

因为，我们都能从中

找到那些熟悉的人和事"
半糖゛,0,绍兴,1,5,看完之后我只有四个字:哭了，爱了，我爱哪吒！！
乔治🔆,1,广州,3,5,推荐，好看的。
牛于晏,1,沂水,1,5,非常好，最后**还留下了两滴鳄鱼的眼泪。
阿松,0,宝应,2,5,好看的不得劲
忆梦尘之缘浅,0,忻州,2,5,支持国漫！！！！
花未央，人未老,2,北京,1,5,不错，值得一看
Cynthia,2,东莞,1,5,很好看支持国漫
浮尘·若梦,1,永兴县,3,5,挺好看的，国漫加油！
怀瑾,0,漳州,1,5,好感人，哪吒和敖丙都好可爱🙆🙆
冷淡！,2,铜仁,1,5,超级好看，很喜欢
umX141755636,0,金乡,2,5,好看(｡･ω･｡)ﾉ♡
LIU。。。,2,保定,1,5,非常好看，笑点也不少，推荐观看！
QQ,2,沂水,1,5,这些年最好看的动画，没有之一
风轻云淡,2,任丘,1,5,不错，很值得一看，期待下一部！
心之所向,2,天津,1,5,还不错总是快掉泪的时候就会大笑
无常,1,九江,1,5,太好看了，国漫top1
QhO348356870,0,睢县,3,5,我命由我不由天
空号#,2,东莞,1,5,好看。真的很搞笑
Koi body protection,2,阜阳,1,5,好看的呀嘻嘻
_qq4td1392101943,2,启东,2,4.5,很好看 墙裂推荐～
nzywangli,0,合肥,3,4.5,腹股沟管投影仪
eEd738122073,2,深圳,3,5,感觉还挺好看的，剧情很符合实际生活，就是电影院的声音开太大了，耳朵受不了
道长。,2,长兴,1,5,制作精良，情节紧凑，有笑有泪，全程无尿点，啊啊啊啊好棒啊反正就是。
小手发抖,1,泗阳,2,5,不错，好评！
浅影7554,1,济南,1,4,哪吒整个情感的递进过于牵强，说白了就是不够真实，不够说服力。贫嘴，搞笑梗，打油诗的堆叠给片子增加了浓重的商业片味道，作用除了增加搞笑，并没有使相关角色形象更加丰满。江山社稷图炫酷的剧情设定似乎也没有对剧情起到明显的烘托，感觉只是单纯的炫技，不得不承认，效果还不错。最后说一下，这类动画结局总是显得理所当然，没有太多的亮点，最后的天雷劫部分特效偏平面了吧，有点草率，是预算不够还是赶工期不得而知。总之，没有想到做出过打，打个大西瓜的饺子大神最终还是被技术绑架了创意。
浅末年华,1,西安,1,5,非常值得一看
QMf246715920,2,西安,1,5,推荐 值得看看
々一天々,2,深圳,1,5,好看好看意料之外，遗憾的是以为电影院有免费3D眼镜，然后我们全程戴自己的眼镜看的，，，，
龚俊泽,0,深圳,1,5,很好看，最后的结果我很喜欢
沙漠孤狼,2,开封,1,5,我看见了命运对哪吒的不公，哪吒对宿命的对抗，也看见了父爱母爱的伟大，很好看的片子，棒棒哒！很精彩，
时光匆匆,2,哈尔滨,2,5,好看，希望有第2部✌
杰少1102,0,上海,2,5,非常满意，很好看，还有搞笑的画面，大人小孩都合适！
胖江江852,1,玉山,1,5,好看好看好看
_qqxf21435221143,2,天津,3,5,国漫崛起，深感欣喜。大中华过去深藏的那些文明，在现代社会也有舞台。
发条橙,1,抚州,3,5,超乎想象的好看
aTall  As,0,自贡,1,5,超级好看。二追。
噗噗,2,广州,1,5,好看到爆炸，有时间一定要二刷！
小向808,1,义乌,1,5,好看，不过结局太残酷😔 😔 有没有第二部
DOW204136934,0,安吉,1,5,制作精良，用心磨砺，值得一看！
星星,1,江阴,1,5,虽然是动画电影，挺好看的，感人至深。
evian.,2,九江,1,5,我太喜欢哪吒了我感觉我上辈子就是敖丙
蛋蛋,1,上海,1,5,十分完美，十分好看
魏依爸,1,吉林,1,5,好看，国产动画片能拍出这样的水平，值得骄傲！
呵呵,0,佛山,1,4.5,怎么办敖丙虽然只有三岁，可是还是把我迷倒了，（话说敖丙出场的时候为什么我心里会出现一种声音“快看女主出来了”…………）
A集成墙板制造厂15146607466,1,哈尔滨,3,5,绝对的，看过最好的国漫，力挺
张家乐,0,普洱,1,5,国产漫画巅峰
不二__Vampire,0,伊宁,2,5,是真的好看，剧情，效果都超级棒
小迪热巴813,0,温岭,1,5,太好看了！！！后面感动的我流下了眼泪。
土八路中的Vip,1,常州,3,5,好看。不错，期待下一集
QQ345201828,1,西宁,3,5,和儿子一起去看的，值得一看！
我羨三岁,2,银川,1,5,太好看了，不管是特效还是剧情，这绝对值得二刷。
🎵庄琪,1,吴江,1,0.5,停电了，没处理
西内.,1,达州,1,5,我太喜欢哪吒了，可能上辈子就是个哪吒
改革春风吹满地.,2,荣昌区,1,5,不说了，就是好看
葫芦,1,齐齐哈尔,3,5,很好，国产第一次这么好的动画片，活的怎样由自己做
恋雪LISA,2,天津,1,5,非常好看！但是，哪吒的形象不太好
拂雪,2,合肥,2,5,很棒的电影，看到了很多进步，说好中国故事，点赞
辞别.,2,南沙,1,5,非常OK的！
西武,1,苏州,3,5,好看，无可挑剔
夹港明明,0,靖江,2,5,好看满意了吧
张凯,1,达州,1,5,笑得时候没心没肺，感动的时候，差点没绷住泪腺，值得一看。
hxx417908200,0,锦州,2,5,我命由我不由天
软戏呀,2,南京,2,5,炒鸡好看！！！为藕饼cp打call！！！某些地方容易戳到泪点！需备纸！！
jeff18688,1,上海,3,4.5,我命由我不由天！！！
萧棠,0,广安,1,5,好看，强力推荐
在线沙雕。,1,涿州,1,5,呈现出来的动画场景很精美，人物打斗很是流畅，看到了和小时候一样又不一样的哪吒，这里的哪吒更能打动我，笑点有很多，但是泪点也有很多，唯一不满意的就是场里小孩子太多，都把它当动画片看，很吵。nice的电影。
任风438,1,福州,2,5,是魔是仙我自己说了算。。。
qxH711052153,0,宁国,1,5,哪吒真的真的真的真的在真的真的真的真的真的真的真的真的真的真的超级超级超级超级超级超级超级超级超级好看
江湖有一鱼,2,钟祥,1,4.5,是成人看的动画，剧情脉络清楚，动画效果不错，期待续集
谁把民谣唱成酒,2,乌鲁木齐,1,5,非常好看   国漫的崛起   为饺子导演点赞
今安林栖,2,湘西,3,5,很精彩也很好看🤔🤔🤔
FBG967170147,1,宁波,2,5,好看，有深意。突破传统，中国动漫必将雄起。
LTD,1,太仓,1,5,很不错，剧情新颖，特效效果非常棒，很励志
Sophia,0,济南,1,5,好看。真得好看 有笑点有泪点，国产电影做成这个水平 真的很棒 建议大家都去看一下这部电影
a505887572,1,阳泉,1,4,还行吧，我并不觉得有他们说的那么好
🚶 WwwFFan。,1,兰州,1,5,大赞！国漫的又一高度
L,0,广州,1,5,喜欢敖丙和哪咤😍
Diana 杨,0,贺兰县,1,5,国产动画片的顶级制作！
高尚,1,杭州,1,3,可能适合孩子吧，大人没啥感觉
zaz190570241,1,武汉,2,5,太好看了，特效100分
🌓 裤衩文化,0,大同,1,5,好看题材很好
啊啊哦啦咯哈,2,兴国县,1,3,敖丙好帅啊啊啊
Joannayu123,2,东莞,1,5,很不错！我命由我不由天，很正能量！
727,0,惠州,1,5,超级好看，妈妈咪呀，哪吒和敖丙真的是超帅的，特别是五官和头发刻画的特别细致，还有哪吒的小肚子，好Q
赵孜,0,深圳,1,5,我要再看一遍
老五,0,孝感,1,4,不信天命，世上最伟大的是父母的爱，为人父母不易。
.,2,洛阳,2,5,"感动 国漫原来也可以这么好看！！！吹爆哪吒弟弟！！！！


"
折枝,1,石家庄,1,5,没泪点对对对
思,2,南宁,1,5,孩子是空白的，我们父母只要不放弃！一直相信！一直鼓励！他的潜能就能被激发！
雾仁488,1,天水,1,5,太好看了我要死了55555敖丙真帅
Tonyccm,1,重庆,4,5,国漫良心推荐
IBd633245270,1,郑州,2,5,只能说超级好看！！！！！！
CFa476243985,0,靖江,2,5,吹爆哪吒，好看
LGS825691267,2,太原,1,5,好看好看 非常喜欢  感觉好适合我😄 
寂寥的笑声,0,成都,1,5,非常nice，值得去看哟，不看会后悔的哟
Dymuz＾·,1,佛山,1,5,好看！！ 值得看
別來無恙.,0,商丘,1,5,挺好看的，有点感人
红小豆,0,长沙,1,5,哎呀妈呀！现在的动画片越来越有水准了!
雲雲242,2,深圳,2,5,不认命才是哪吒得命！超好看。特级超棒
wing,0,佛山,1,5,好看，搞笑，喜欢
BUo18616792281,0,上海,4,5,希望以后能出一套真人系列的封神宇宙系列！超越漫威！加油！
🍃清翠🍃,2,常州,2,5,超级好看，悲喜交加来形容剧情。笑过流泪过，父母对孩子就是这样。有时候，不要管别人怎么去评价你的孩子，自己才知道他是怎样的。我们要做孩子最坚强的后盾，也要耐心的理解他，等他过去那个狗都嫌的年纪。大了自然就懂我们了，曾经我们也像哪吒一样不懂父母对我们的付出。到了这个年纪，也总算明白了那句等你做了父母就明白我们了！亲情不容错过，愿往事随风，珍惜还在的人。
🌸Summer°,0,宣城,1,5,非常好看极力推荐
鹤立,1,太原,1,4.5,"古往今来
芸芸众生
世俗，恶俗
多少良善，多少无邪，多少智勇
就此抹杀于世俗之眼，恶俗之言
良将无言，英雄无泪
奈何造化弄人
忠魂埋骨
无处……"
yoka麻麻💄_YOUR,2,杭州,1,5,好看，孩子也很喜欢
叁贰壹:,2,佛山,1,5,贼好看！！！
花雨,0,杨陵,1,5,真的是很好看，下午去看的，对的起手中的票！我还哭了，又哭又笑像个傻子。
A1023101,1,芜湖,1,5,剧情好，画面好，人物有性格，有矛盾
菠菜,2,哈尔滨,1,5,真的很好看、就是开车的司机师傅们千万留着电影票呦
思,0,韶关,1,5,好看，坐过站，费了好长时间千难万难的看到了
右先生,1,广州,1,3.5,电影是好看 但是我坐的座位给个差评  座椅是坏的  希望能修理一下
眼泪成诗,0,武汉,1,5,值得一看，良心国漫，剧情很精彩，特效做的也很不错，特别是最后的场景，基本上已经算是国内的顶峰了，第二个彩蛋很忽悠人，期待第二部
小小幸福,1,漯河,1,4.5,BGM应该加一些，恰如其分可以给观众更好观影感受
苔希,2,临海,1,5,画面精美，剧情紧凑，很好看
囍儿@,2,南昌,1,5,靠自己 做自己 加油💪
0.0,1,成都,1,5,挺感人的，也挺震撼的，我旁边好多小姑娘都哭了。电影能教人很多道理，希望剧组能越做越好。
六ge🍊,2,成都,2,5,电影贼好看，就是环球中心莫法用网，有点low
红妆,2,常州,1,5,很好看，我认为是我暑假里最好的选择
威哥sir,0,海口,1,5,创意好评，特效加分，有笑点有泪点，支持国产，期待下部
DJ,0,深圳,1,5,很用心的电影，我命由我不由天，年轻人看可以，今天带着爸妈去看的，他们年龄大了，看不懂（＃－.－）
Stemao_Jia,0,上海,2,4,国产动漫真的在一步一步成长～棒…
小桥平啊,0,怀化,1,4.5,孩子的成长离不开父母的教育
不善者.,2,南昌,1,5,感觉非常好，淋漓尽致的体现出哪吒
XQv191198177,1,无锡,2,5,国产动漫崛起
MJ,2,沈阳,1,5,特好，震撼，感人，目前我看过的最好的电影！
wojiaozhouting,0,遵义,1,5,好看，感动到我了
静,2,锦州,3,5,很好看，很感人！
姜翠15226783444,2,任丘,1,5,故事情节紧凑，特效也不错，为国产电影点赞，期待哪吒2
二十七。,1,广州,1,5,笑点多，还有很多的感触，大爱。
团到最后很尴尬,1,邢台,1,4.5,好看，真好看。
Marina,2,大连,2,5,对于我这个对动漫不感兴趣的人来讲 可以了 只看了三次手机 很好看 唯一不开心的是影院里全是小朋友……笑点特别低 跟不上节奏
*🍰,0,广安,1,5,nice！！
精神智障人格,0,南昌,1,5,贼好看，强烈安利
三土,0,武汉,2,5,***好看 说真的 真的**的**的就是**的好看！！
娜,0,朝阳,1,5,电影好看，喜欢
jokery927,1,北京,4,5,支持国漫崛起
呆瓜,2,绵阳,1,5,我觉得是国漫精品了！超燃！超感动！个人喜欢敖丙，有点小帅！
 king,2,无锡,1,4.5,适合带孩子来看
🥕洛卡,0,肇庆,1,2.5,哪吒缺乏了成长，这是我失望的地方
沐云,0,广州,1,5,泪目几次！可能是家有孽童！真的不错
yyu134342776,0,上海,2,5,好好看，都想二刷了，其实成年哪吒更帅😍😍😍
薛宇航,1,邯郸,1,5,牛逼  特效真炫
段公子︾’,1,成都,3,5,支持国产，良心佳作
七月,1,西安,1,4.5,"还可以有努力空间
"
二叔,1,广州,1,5,太搞笑了 哈哈哈
月牙儿,2,遵义,1,5,好看、幽默、
qqxx🎠🍥🍭,2,北京,1,5,很好 看哭了 支持国漫！！！
木子,1,北京,1,5,不在其位，不谋其政。
Sevil Garros,1,渭南,1,5,好看，虽然不是我自己去看的。
尔霜（聂）,2,许昌,1,5,挺有深度，我命由我不由天
苏su521,0,淮安,3,5,很好看，视觉效果震撼
rxr666748270,0,郑州,2,5,好看😊国漫崛起
💓贺来贤人,2,伊犁,1,5,我的现男友多了两位   哪吒和龙太子都是我的  ！！太好看了.！！！
梦想总在苦后飞翔,1,广州,2,5,还不错，有笑点也有泪点，最后还是不够震撼。
沐源,2,西安,1,2.5,剧情一般，配音很好，角色设定老套，逻辑混乱，但是女朋友喜欢
张健,1,湖州,1,4.5,9.7有点虚高，9分左右差不多
青松XXQ,1,惠州,1,4,励志，不错，导演编剧胆子都挺大
喵酱呀00,0,金坛,2,5,特别好看，特别热血
绵绵,2,东莞,1,5,超级好看的，强烈推荐，这部国漫是做的真不错
文,0,沈阳,1,5,不错哦，值得一看！
UtD822443977,1,上海,2,5,创意无限好！
_qq8kh1377317635,0,集美,2,5,燃爆了，看过最好看的动画
刘艳平,0,长春,1,5,简直不要太好！
^·＆我想耍驴♪.＆,2,抚顺,1,5,非常好，呵呵
妹妹,2,黔西南,1,5,国产真的越来越好！！！哪吒和敖丙真的帅炸了    ！！
黄斌,1,四会,4,5,超级喜欢看，果然没有失望
葡萄精小栗子,2,南京,1,5,我命由我不由天
南辞,1,安庆,1,5,超好看，超喜欢，若命运不公就和它斗到底😌 😌 
hfr491312384,0,伊宁,2,5,孩子反应很喜欢。每次他都会去这个地方。
黑月,0,荣成,1,5,非常棒，相当优秀
乐伊佳妈妈,0,武汉,1,4.5,这部电影挺好看的，挺感人的，是一部很好的教育
Hfu420269771,0,宿州,1,4.5,哭了？？？？
静静,2,大连,2,5,"非常好看，值得看
"
Fall in  love,0,南雄,1,5,电影很好，但我因此掉了两百块钱，被人捡了
心痛的SK爱,0,包头,2,5,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
时倾,1,佛山,1,5,非常帅，期待下一部
tHe196760512,0,成都,2,5,托塔李天王是好父亲。
起名字真难,1,青岛,3,5,非常好看的一部电影！搞笑不失丰富的情感情节！
凝。。望,2,丰县,1,5,孩子非常喜欢看，
Crow_,0,兰溪,1,5,"视听盛宴！！
不虚此行！！"
顺发印务张,1,成都,1,5,这是我看过的最好看的电影，支持国产动画电影！
大陆,1,宁波,1,4,动画版的绝代双骄，借了哪吒的一个壳，糅合了现代电影和广告的一些经典桥段和对话，结局有点草率。
安宁,2,鄱阳,1,5,感动到哭 我命由我不由天 
💰,1,如皋,1,5,"实在精彩！
曾经的哪吒，现在的哪吒
好的作品永远属于一个时代"
BRt377847223,0,保定,2,5,"我命由我不由天 
真的很好 励志 
这个哪吒有点帅！"
Hdt471547963,0,北京,3,4,挺搞笑的哈哈
柯比熊,2,厦门,1,0.5,不知道为什么那么多人把它当作国产动漫之光，除了制作精良，别的真没什么可取的！
王晓龙,1,上海,1,5,国产动画新台阶 加油
UWN757475252,0,重庆,3,4.5,比较好看，…
逗,1,赣州,1,5,挺好看的啊啊啊啊啊啊
Delusion`,2,成都,1,5,大概我泪点低emmm，哭了好多次次啊！！哪吒太帅了 (/ω＼)
ぶ（车厢合页铰链消声器挡泥皮）,0,樟树,1,5,真的很好看，跟当年功夫熊猫一样
DLi838759188,1,秦皇岛,3,5,不错的动画片
恒,0,成都,1,5,很幽默，非常好看
贝蔓NO.1,2,呼和浩特,3,4.5,对的时间用心的电影，其实喜欢这部国漫的可以看看《白蛇：缘起》，有时候好的作品还是需要宣传的，支持这样好的国漫崛起👍！
ccmm,0,长沙,1,5,很好看，也有意义
qzuser,2,闽侯县,2,5,超好看，全程无尿点，故事情节很流畅，既幽默又感人。关于爱、教育、自我的定义以及与命运的抗争。
于国东,1,武汉,1,5,国产动画的成长速度很不错，
刘承珍,0,深圳,1,5,有笑点，有看点，有亲情，有泪点除了敖丙突然的变化有点瑕疵，但瑕不掩瑜，很震撼。
背影,1,永城,1,5,不错   很好看   值得观看
glE455197022,0,武汉,2,5,挺好的，远超逾期，中国动画加油
聪哥(聆可达文化与泡泡春茶),1,成都,4,5,希望这是国产动漫新起点
寒夜北风起,1,深圳,1,5,是不是小魔仙，我说了算！
我深情不及你卖骚,2,深圳,1,5,太好看了，可惜没买3D眼镜，弄得我又哭又笑滴
宁缺勿滥,1,安庆,1,5,超级无敌好看
我爱的青睐,2,郴州,1,5,笑点泪点都有，我觉得很不错，哪吒和敖丙我比较喜欢敖丙，嘻嘻嘻，很帅
碧波与金水,2,天津,2,5,贼棒，导游很调皮
脸红.,0,天津,2,5,超级好看哦，既搞笑又感人，是良心好作品，大家一定要看呢！！
曼陀罗华,1,诸城,1,5,我命由我不由天。
小岚子,2,太仓,1,5,国产动画电影太棒了！内容感人，没想到看动画片还用了半包纸巾，支持国漫
随风而逝的记忆,2,徐州,1,5,"《哪吒之魔童降世》看之前我好评差评都看了，然后抱着平常心去观影。真是巨好看滴！[玫瑰]看的过程中给我的惊艳程度不亚于当初看《红海行动》给我的感觉(两个电影没有可比性(⊙o⊙)哦，不过都给我一种相同点感觉——惊艳)。
有笑有泪，有一段笑的我肚子疼，后面诀别的时候又超级感人，虽然开头有些笑点梗有点老，不过不影响整体的观影效果。它的笑点不是刻意堆砌的，是很自然引出来的，感动也是因为感同身受而不是刻意买惨。
它有关于亲情，友情结合现实生活的诠释，片子的故事完整性很好，它有了核心价值观——成见
人心中的成见是一座大山，任你怎么努力都休想搬动。而哪吒偏要【逆天而行】。
哪吒:去它的鸟命，我命由我不由天"
小幸福Fiona,0,南京,1,5,非常棒的电影。哪吒丑萌丑萌的。搞笑中又不失感动。
如河,2,镇雄县,1,5,非常好看，值得观看，有教育意义
丧心病狂的拒绝吃药的小野猪,1,莆田,1,5,我是一个离不开妈妈的小宝宝，我要亲亲抱抱举高高
比你有趣.,2,西安,1,5,太震撼了，喜欢！！！
小樱今天也要努力呀,2,哈尔滨,1,5,好看好看好看！
小樱今天也要努力呀,2,哈尔滨,1,5,好看好看好看！
 云,2,义乌,1,5,看哭，很感人，父母的愛，只有有了孩子之後感觸最深。再就是我命由我不由天，說出了很多人的心聲！
蚂蚁_在偷笑,2,惠州,2,5,不错，对人性分析的很到位
琉璃,0,抚州,1,5,哇哇哇哇！！！！！超级超级超级超级超级超级超级超级超级超级超级超级好看！！！！强烈推荐！！！！
Lee Yuen Sheung,0,东莞,1,5,泪点笑点燃点都全了，好评
邱,2,晋城,1,5,电影超级好看，就是晋城影剧院太差，服务不好，环境恶劣，连眼镜都不够
毛美丽,2,成都,1,3,感觉一般 整部电影太痞了 
山坡羊,0,临安,3,5,哪吒敖丙是什么神仙社会主义兄弟情，太甜了吧，这对我磕了！
男姑娘253,0,长沙,1,5,超好看，搞笑，感动(亲情和友情)，正能量。。俱全。。改版得超级好
nkwp,0,黄山,1,4,挺好看的，音效特效不差，配音也不出戏，有泪点
杨杨杨,0,黔南,1,5,好看，国产动画加油！！！
霍霍,2,苍南,1,5,好看，小孩看开心，大人看命运
遇见你IsMyluCky,0,晋城,3,5,坐等第二部村民死
Ronin,1,上海,5,5,跟大圣归来一模一样！特效！语言！表情神情！
wangchuanfeng,1,哈尔滨,1,5,"敖丙是男神了
爱了爱了QAQ"
.,0,龙海,1,5,太好看了。好笑。又感动。
WnD726791332,0,北京,3,5,超出预想，很好看
透空清风,0,高安,1,4.5,真刺激，好震撼！！！
二林,1,北京,1,5,非常非常喜欢！感谢所有影片的制作和幕后工作人员，感谢你们把这么好的作品带给观众，同时也很期待今后会有更多的中国神话故事的电影出现在各大影院，在此祝愿中国电影越办越好！
〆_颜熙LOVE,1,深圳,1,5,感觉挺好，有调皮，有感动
RYA304758782,0,玉山,1,5,好看，蛮好看的
💭,2,南安,1,5,很不错的电影，值得一看
Howard颢,0,桐乡,3,5,完美！国漫也能让人落泪了
陈julia,2,苏州,2,5,不错不错，更进一步
Gok367224219,0,义乌,1,5,好看是好看 但是一直有人踢我凳子 这就不好看了😡 😡 😡 
JyS176052739,0,上海,1,4.5,无论是剧情还是画面都太棒啦！！！好喜欢
T仰望星空C,1,武汉,3,5,我命由我不由天，是魔是仙，我自己决定！！！
ડ🌝ટ,2,广州,2,0.5,不好意思不好看。
燕,2,宣城,1,5,很好看，儿子喜欢
末小汐,2,营口,1,5,很好看啊！！！
江海行肩,1,宜宾,2,5,太太太好看了
王轩麒,0,抚顺,2,5,最后那个彩蛋，只能说你妈买菜必涨价，超级加倍，你爸三天之内必得痔疮
婉儿,2,长春,1,5,哪咤老少皆宜的影片，很好
💋,2,广州,1,5,"很好看，就是笑的我肚子有点痛
脸有点僵😂 😂 😂 "
予安.,2,东港,1,5,笑点泪点都在线 真是爱了爱了！
来自雨天的珂儿,1,济南,1,5,贼她妈好看啊
傲雪星痕,1,阿坝,1,5,好看，不错，下次继续
李峰,1,武汉,1,5,"内容与形式，内心和快乐，寓教寓乐！
"
往后余生,0,晋江市,1,5,很不错值得看
恋.繁华,1,永康,1,5,电影很好看，只是可惜电影院不行，十一个位置，卖出十二个位置的票，跑上跑下几次。
VXm236581534,0,西安,3,4.5,改编的蛮不错。
醉红尘,1,洪湖,1,5,不错，祝国产电影越来越好
LAL367898391,2,上海,2,5,很好看，挺满意的
刘敬仁,1,惠州,1,5,还行，国产动画也算努力了
yzxii,2,长沙,1,5,超好看!很催泪啊～想再看一次
向鸿杰,0,胶州,1,5,***好看了
lCT951406842,2,拉萨,4,5,国产动画片终于出山了 好看 太好看了 记住了我命由我不由天 太燃情了！
Jwe863559541,0,河源,2,5,好看好看好看
👑张浩,2,吉林,1,5,超级完美的国产动画片，期待下一部
kaJ481278807,0,长葛,2,5,棒真好 确实很好
lMu320777875,0,北京,2,5,好看好看好看
双木夕547,0,英德,1,5,真的挺不错的，值得观看
不善言辞.,2,绍兴,1,5,很不错。国漫加油。
冉尓时尔,2,阜阳,2,5,"还不错有笑点
有泪点"
丁跃辉,1,肥西县,1,5,很棒的电影……继续努力……
宇东,1,仙桃,1,5,第一次把动画片看完，全片满满正能量，台词我命由我不由天……到位
dQK823630152,0,南充,2,4,"完全ok,敖丙真是个小仙男"
Mr朱,1,信阳,1,5,挺好看，孩子很开心。
私人空间695,1,闽侯县,3,5,不错不错，太乙真人这个二货，加上无聊的哪吒台词，爆照全场还是没有问题的！！
简单就好7372,1,北京,1,5,太棒了，希望国漫能多些这样的电影，超级赞，看了五遍了
PZn109962525,0,武汉,3,4.5,我命由我不由天！坚持下去，你就是哪吒！带着孩子去看吧！老少皆宜的一部优质动画片！
尹伟,0,昆明,3,5,有爱，有坚持，有正义，非常棒的国产动漫
子若晨茗,2,上高,1,5,超级好看！不仅小朋友们喜欢，我们大人都觉得挺好看的，值得去看的一部电影。
yek746138876,2,从化,1,5,有笑点有泪点无尿点
晨💍,0,安庆,1,5,搞笑，震撼，感动，支持！
嘿格儿🎈,0,武汉,1,5,真的很好看 很有感 哭辽~
Estelle,2,保山,1,5,不错，我喜欢，但是带儿子一起看的，对5岁男宝来太暴力了
梅子呀,2,广州,2,4.5,有国漫的气势，很赞
ZSGJ.MRJ严清,2,郴州,1,5,贼好看，笑点泪点飞
若离只在顷刻间,2,乐山,1,5,国漫的崛起，非常有代入感，身临其境，相信我命由我不由天
🌵,2,隆回,1,5,满分是十分的话给十分，真的很好看呢
AA艾格木精装墙顶&智能15979896515,0,新余,1,5,很好看，搞笑中又有真理，孩子非常喜欢
天空,2,大同,1,5,效果很棒...力推...
L.,2,忻州,1,5,真的好看，良心大作
hZO253255714,1,新郑,1,5,还行。我命由我不由天嘛。道理我都懂。这就是针对命不好的人的。人家命好的，他们信命。。🙃 🙃 
春秋大业,0,合肥,1,4,后面剧情没有把握好，前期叙述时间太长了。
温温暖暖,0,青岛,1,5,疯狂安利～哈哈～第一次写影评
妮妮,2,荆门,1,5,超赞的电影，还想再
鞠灬景明,0,江山,1,4,特效不错，不过剧情过于老套，还是拿父母兄弟之情升华电影。
虚怀若谷,1,成都,1,5,这么好的两个孩子，不要看他们cpy了，看他们兄弟情吧！
十里故清欢,1,东莞,1,5,挺好看打斗场面壮观。
隐～冷眸*,0,平凉,1,5,好看的爆炸！输出绝对猛。
dJP256969483,0,九江,1,5,命若天定，我便破了这天！
彭艳艳（鑫鑫）,0,深圳,1,5,很棒的动画电影🎬可惜这个版本好像被删剪了部分
。,2,重庆,1,5,超级好看，啊啊啊啊啊，敖丙好帅，哪吒丑萌丑萌的
fLc187163848,2,武汉,3,5,国产动画不错
xxT748153603,0,福州,2,5,很好看，特效不错，挺搞笑，人物形象也很有特点。
燕子,2,吴江,1,5,超级好看，极度推荐
定远旭冉箱包  蒋文皓,0,定远县,1,5,我命由我不由天，管他是魔还是仙！
小靖🎻 🐇,0,呼伦贝尔,1,5,棒棒的剧情，结尾再完美些就更好了
卑微小智,1,绍兴,1,5,我命由我不由天真的很好
💫,2,广州,1,5,好帅好帅但是我希望哦来看电影的人不要睡觉哦～
💋落落·金,2,许昌,1,5,挺好看的，儿子看了也特别喜欢，咱中国的动漫也可以做的这么好，希望越来越棒。支持国漫！
